item_category,item_key,item_name_en,brand_name,year,quarter,month,month_name,season,revenue,revenue_before_discount,total_discount_amount,discount_percentage,quantity_sold,purchase_count,customer_count,avg_quantity_per_purchase,revenue_per_unit,revenue_per_customer,quantity_on_promotion,revenue_on_promotion,purchases_with_promotion,promotion_quantity_percentage,promotion_revenue_percentage,promotion_purchase_percentage,avg_price,min_price,max_price,avg_base_price,revenue_previous_month,quantity_previous_month,customer_count_previous_month,revenue_growth_mom_pct,quantity_growth_mom_pct,customer_growth_mom_pct,revenue_till_date,quantity_till_date,customer_count_till_date,avg_monthly_revenue_till_date,avg_monthly_quantity_till_date,category_total_growth_pct,market_share_pct,revenue_percentile,growth_trend,performance_category,load_time
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,1,1,January,Winter,233.22,233.22,0.0,0.0,69,52,36,1.33,3.38,6.48,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,30.419999999999998,9,6,666.67,666.67,500.0,263.64,78,42,131.82,39.0,591.68,8.86,0.7692307692307693,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,1,2,February,Winter,256.88,256.88,0.0,0.0,76,59,41,1.29,3.38,6.27,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,233.21999999999983,69,36,10.14,10.14,13.89,520.52,154,83,173.51,51.33,13.38,8.61,0.6153846153846154,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,1,3,March,Spring,378.56,378.56,0.0,0.0,112,72,43,1.56,3.38,8.8,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,256.8799999999998,76,41,47.37,47.37,4.88,899.08,266,126,224.77,66.5,24.5,10.19,0.8461538461538461,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,2,4,April,Spring,247.91,250.12,2.21,0.88,74,62,35,1.19,3.35,7.08,13,41.73,12,17.57,16.83,19.35,3.35,3.21,3.38,3.38,378.5599999999997,112,43,-34.51,-33.93,-18.6,1146.99,340,161,229.4,68.0,-18.26,8.16,0.7692307692307693,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,2,5,May,Spring,226.46,226.46,0.0,0.0,67,53,33,1.26,3.38,6.86,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,247.90999999999988,74,35,-8.65,-9.46,-5.71,1373.45,407,194,228.91,67.83,-5.19,7.87,0.6923076923076923,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,2,6,June,Summer,189.28,189.28,0.0,0.0,56,48,28,1.17,3.38,6.76,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,226.45999999999984,67,33,-16.42,-16.42,-15.15,1562.73,463,222,223.25,66.14,-13.82,7.63,0.6923076923076923,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,3,7,July,Summer,378.56,378.56,0.0,0.0,112,80,58,1.4,3.38,6.53,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,189.2799999999999,56,28,100.0,100.0,107.14,1941.29,575,280,242.66,71.88,22.69,12.43,1.0,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,3,8,August,Summer,446.16,446.16,0.0,0.0,132,102,50,1.29,3.38,8.92,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,378.55999999999966,112,58,17.86,17.86,-13.79,2387.45,707,330,265.27,78.56,398.03,2.94,0.9285714285714286,Decline vs Category,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,3,9,September,Fall,473.2,473.2,0.0,0.0,140,102,63,1.37,3.38,7.51,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,446.15999999999957,132,50,6.06,6.06,26.0,2860.65,847,393,286.06,84.7,52.26,2.05,0.8571428571428571,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,4,10,October,Fall,594.88,594.88,0.0,0.0,176,121,63,1.45,3.38,9.44,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,473.19999999999953,140,63,25.71,25.71,0.0,3455.53,1023,456,314.14,93.0,2.49,2.51,0.9285714285714286,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,4,11,November,Fall,469.82,469.82,0.0,0.0,139,98,52,1.42,3.38,9.03,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.38,3.38,594.8799999999995,176,63,-21.02,-21.02,-17.46,3925.35,1162,508,327.11,96.83,8.97,1.82,0.8571428571428571,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2023,4,12,December,Winter,388.81,388.81,0.0,0.0,115,82,49,1.4,3.38,7.93,0,0.0,0,0.0,0.0,0.0,3.38,3.38,3.39,3.38,469.8199999999996,139,52,-17.24,-17.27,-5.77,4314.16,1277,557,331.86,98.23,-15.01,1.77,0.6,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,03b69ef76960b93651906fa51bb5d44c,"Cadbury Milk Caramel Chocolate, 180 g",Cadbury,2024,1,1,January,Winter,54.24,54.24,0.0,0.0,16,10,8,1.6,3.39,6.78,0,0.0,0,0.0,0.0,0.0,3.39,3.39,3.39,3.39,388.80999999999966,115,49,-86.05,-86.09,-83.67,4368.4,1293,565,312.03,92.36,-76.63,1.06,0.13333333333333333,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2022,4,12,December,Winter,50.16,50.16,0.0,0.0,24,22,22,1.09,2.09,2.28,0,0.0,0,0.0,0.0,0.0,2.09,2.09,2.09,2.09,,,,,,,50.16,24,22,50.16,24.0,,13.18,0.9166666666666666,New,New,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,1,1,January,Winter,357.39,357.39,0.0,0.0,171,158,109,1.08,2.09,3.28,0,0.0,0,0.0,0.0,0.0,2.09,2.09,2.09,2.09,50.16000000000001,24,22,612.5,612.5,395.45,407.55,195,131,203.77,97.5,591.68,13.58,1.0,Accelerating,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,1,2,February,Winter,396.11,396.11,0.0,0.0,191,177,122,1.08,2.07,3.25,0,0.0,0,0.0,0.0,0.0,2.07,2.02,2.09,2.07,357.3899999999993,171,109,10.83,11.7,11.93,803.66,386,253,267.89,128.67,13.38,13.27,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,1,3,March,Spring,468.64,468.64,0.0,0.0,232,217,143,1.07,2.02,3.28,0,0.0,0,0.0,0.0,0.0,2.02,2.02,2.02,2.02,396.109999999999,191,122,18.31,21.47,17.21,1272.3,618,396,318.07,154.5,24.5,12.61,1.0,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,2,4,April,Spring,399.7,399.7,0.0,0.0,196,171,108,1.15,2.04,3.7,0,0.0,0,0.0,0.0,0.0,2.04,2.02,2.08,2.04,468.6399999999988,232,143,-14.71,-15.52,-24.48,1672.0,814,504,334.4,162.8,-18.26,13.16,1.0,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,2,5,May,Spring,347.36,347.36,0.0,0.0,167,146,99,1.14,2.08,3.51,0,0.0,0,0.0,0.0,0.0,2.08,2.08,2.08,2.08,399.7,196,108,-13.09,-14.8,-8.33,2019.36,981,603,336.56,163.5,-5.19,12.06,0.9230769230769231,On Track,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,2,6,June,Summer,231.96,231.96,0.0,0.0,111,97,75,1.14,2.09,3.09,0,0.0,0,0.0,0.0,0.0,2.09,2.08,2.12,2.09,347.3600000000003,167,99,-33.22,-33.53,-24.24,2251.32,1092,678,321.62,156.0,-13.82,9.35,0.8461538461538461,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,3,7,July,Summer,311.45,313.76,2.31,0.74,148,126,76,1.17,2.1,4.1,21,42.21,21,14.19,13.55,16.67,2.1,2.01,2.12,2.12,231.96000000000035,111,75,34.27,33.33,1.33,2562.77,1240,754,320.35,155.0,22.69,10.23,0.8461538461538461,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,3,8,August,Summer,392.94,392.94,0.0,0.0,185,151,95,1.23,2.12,4.14,0,0.0,0,0.0,0.0,0.0,2.12,2.12,2.14,2.12,311.4500000000003,148,76,26.16,25.0,25.0,2955.71,1425,849,328.41,158.33,398.03,2.59,0.7857142857142857,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,3,9,September,Fall,492.2,492.2,0.0,0.0,230,206,118,1.12,2.14,4.17,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,392.9400000000002,185,95,25.26,24.32,24.21,3447.91,1655,967,344.79,165.5,52.26,2.13,0.9285714285714286,Decline vs Category,Anchor (Cash Cow),2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,4,10,October,Fall,577.8,577.8,0.0,0.0,270,247,161,1.09,2.14,3.59,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,492.19999999999806,230,118,17.39,17.39,36.44,4025.71,1925,1128,365.97,175.0,2.49,2.44,0.7857142857142857,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,4,11,November,Fall,406.6,406.6,0.0,0.0,190,172,129,1.1,2.14,3.15,0,0.0,0,0.0,0.0,0.0,2.14,2.14,2.14,2.14,577.7999999999972,270,161,-29.63,-29.63,-19.88,4432.31,2115,1257,369.36,176.25,8.97,1.58,0.5714285714285714,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2023,4,12,December,Winter,542.22,542.22,0.0,0.0,252,224,142,1.13,2.15,3.82,0,0.0,0,0.0,0.0,0.0,2.15,2.14,2.2,2.15,406.5999999999985,190,129,33.35,32.63,10.08,4974.53,2367,1399,382.66,182.08,-15.01,2.47,0.8666666666666667,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,0e706671fbc1c66c6276653846b1c1ac,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Ferrero,2024,1,1,January,Winter,149.6,149.6,0.0,0.0,68,66,36,1.03,2.2,4.16,0,0.0,0,0.0,0.0,0.0,2.2,2.2,2.2,2.2,542.219999999998,252,142,-72.41,-73.02,-74.65,5124.13,2435,1435,366.01,173.93,-76.63,2.92,0.8,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,1,1,January,Winter,147.11,147.62,0.51,0.35,61,48,39,1.27,2.41,3.77,4,9.17,3,6.56,6.23,6.25,2.41,2.29,2.42,2.42,,,,,,,147.11,61,39,147.11,61.0,591.68,5.59,0.38461538461538464,New,New,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,1,2,February,Winter,158.57,159.72,1.15,0.72,66,57,45,1.16,2.4,3.52,9,20.63,7,13.64,13.01,12.28,2.4,2.29,2.42,2.42,147.10999999999996,61,39,7.79,8.2,15.38,305.68,127,84,152.84,63.5,13.38,5.31,0.38461538461538464,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,1,3,March,Spring,137.94,137.94,0.0,0.0,57,50,47,1.14,2.42,2.93,0,0.0,0,0.0,0.0,0.0,2.42,2.42,2.42,2.42,158.57000000000002,66,45,-13.01,-13.64,4.44,443.62,184,131,147.87,61.33,24.5,3.71,0.07692307692307693,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,2,4,April,Spring,237.16,237.16,0.0,0.0,98,80,63,1.23,2.42,3.76,0,0.0,0,0.0,0.0,0.0,2.42,2.42,2.42,2.42,137.94,57,47,71.93,71.93,34.04,680.78,282,194,170.19,70.5,-18.26,7.81,0.6923076923076923,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,2,5,May,Spring,262.97,266.2,3.23,1.21,110,83,61,1.33,2.39,4.31,13,28.23,11,11.82,10.74,13.25,2.39,2.17,2.42,2.42,237.1599999999996,98,63,10.88,12.24,-3.17,943.75,392,255,188.75,78.4,-5.19,9.13,0.7692307692307693,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,2,6,June,Summer,250.25,254.1,3.85,1.52,105,86,65,1.22,2.38,3.85,30,68.75,25,28.57,27.47,29.07,2.38,2.29,2.42,2.42,262.96999999999963,110,61,-4.84,-4.55,6.56,1194.0,497,320,199.0,82.83,-13.82,10.08,0.9230769230769231,Outperforming,Star Product,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,3,7,July,Summer,176.66,176.66,0.0,0.0,73,64,52,1.14,2.42,3.4,0,0.0,0,0.0,0.0,0.0,2.42,2.42,2.42,2.42,250.24999999999966,105,65,-29.41,-30.48,-20.0,1370.66,570,372,195.81,81.43,22.69,5.8,0.3076923076923077,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,3,8,August,Summer,380.06,380.06,0.0,0.0,157,135,95,1.16,2.42,4.0,0,0.0,0,0.0,0.0,0.0,2.42,2.42,2.44,2.42,176.6599999999999,73,52,115.14,115.07,82.69,1750.72,727,467,218.84,90.88,398.03,2.51,0.7142857142857143,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,3,9,September,Fall,467.32,470.92,3.6,0.76,193,167,110,1.16,2.42,4.25,30,69.6,29,15.54,14.89,17.37,2.42,2.32,2.44,2.44,380.05999999999995,157,95,22.96,22.93,15.79,2218.04,920,577,246.45,102.22,52.26,2.02,0.7857142857142857,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,4,10,October,Fall,507.52,507.52,0.0,0.0,208,161,83,1.29,2.44,6.11,0,0.0,0,0.0,0.0,0.0,2.44,2.44,2.44,2.44,467.3199999999995,193,110,8.6,7.77,-24.55,2725.56,1128,660,272.56,112.8,2.49,2.14,0.6428571428571429,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,4,11,November,Fall,356.24,356.24,0.0,0.0,146,105,73,1.39,2.44,4.88,0,0.0,0,0.0,0.0,0.0,2.44,2.44,2.44,2.44,507.51999999999964,208,83,-29.81,-29.81,-12.05,3081.8,1274,733,280.16,115.82,8.97,1.38,0.42857142857142855,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2023,4,12,December,Winter,214.84,214.84,0.0,0.0,88,72,43,1.22,2.44,5.0,0,0.0,0,0.0,0.0,0.0,2.44,2.44,2.48,2.44,356.2399999999997,146,73,-39.69,-39.73,-41.1,3296.64,1362,776,274.72,113.5,-15.01,0.98,0.2,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,1d3842663f6e6e8ab20a245bc43b72a0,"Knoppers Crispy Wafer, (8x25 g), 200 g",Knoppers,2024,1,1,January,Winter,62.0,62.0,0.0,0.0,25,20,16,1.25,2.48,3.87,0,0.0,0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,214.83999999999983,88,43,-71.14,-71.59,-62.79,3358.64,1387,792,258.36,106.69,-76.63,1.21,0.26666666666666666,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2022,4,12,December,Winter,17.64,17.64,0.0,0.0,9,6,5,1.5,1.96,3.53,0,0.0,0,0.0,0.0,0.0,1.96,1.96,1.96,1.96,,,,,,,17.64,9,5,17.64,9.0,,4.64,0.25,New,New,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,1,1,January,Winter,135.24,135.24,0.0,0.0,69,68,43,1.01,1.96,3.15,0,0.0,0,0.0,0.0,0.0,1.96,1.96,1.96,1.96,17.64,9,5,666.67,666.67,760.0,152.88,78,48,76.44,39.0,591.68,5.14,0.23076923076923078,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,1,2,February,Winter,147.0,147.0,0.0,0.0,75,68,40,1.1,1.96,3.67,0,0.0,0,0.0,0.0,0.0,1.96,1.96,1.96,1.96,135.23999999999984,69,43,8.7,8.7,-6.98,299.88,153,88,99.96,51.0,13.38,4.93,0.15384615384615385,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,1,3,March,Spring,213.64,213.64,0.0,0.0,109,92,54,1.18,1.96,3.96,0,0.0,0,0.0,0.0,0.0,1.96,1.96,1.96,1.96,146.99999999999986,75,40,45.33,45.33,35.0,513.52,262,142,128.38,65.5,24.5,5.75,0.46153846153846156,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,2,4,April,Spring,169.15,169.15,0.0,0.0,86,72,39,1.19,1.97,4.34,0,0.0,0,0.0,0.0,0.0,1.97,1.96,1.97,1.97,213.64000000000001,109,54,-20.82,-21.1,-27.78,682.67,348,181,136.53,69.6,-18.26,5.57,0.3076923076923077,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,2,5,May,Spring,141.84,141.84,0.0,0.0,72,68,35,1.06,1.97,4.05,0,0.0,0,0.0,0.0,0.0,1.97,1.97,1.97,1.97,169.1499999999999,86,39,-16.15,-16.28,-10.26,824.51,420,216,137.42,70.0,-5.19,4.93,0.3076923076923077,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,2,6,June,Summer,115.42,115.42,0.0,0.0,58,55,40,1.05,1.99,2.89,0,0.0,0,0.0,0.0,0.0,1.99,1.99,1.99,1.99,141.83999999999995,72,35,-18.63,-19.44,14.29,939.93,478,256,134.28,68.29,-13.82,4.65,0.15384615384615385,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,3,7,July,Summer,167.85,167.85,0.0,0.0,84,78,49,1.08,2.0,3.43,0,0.0,0,0.0,0.0,0.0,2.0,1.99,2.02,2.0,115.41999999999989,58,40,45.43,44.83,22.5,1107.78,562,305,138.47,70.25,22.69,5.51,0.23076923076923078,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,3,8,August,Summer,167.66,167.66,0.0,0.0,83,73,49,1.14,2.02,3.42,0,0.0,0,0.0,0.0,0.0,2.02,2.02,2.02,2.02,167.85000000000005,84,49,-0.11,-1.19,0.0,1275.44,645,354,141.72,71.67,398.03,1.11,0.07142857142857142,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,3,9,September,Fall,162.76,162.76,0.0,0.0,80,68,48,1.18,2.03,3.39,0,0.0,0,0.0,0.0,0.0,2.03,2.02,2.06,2.03,167.66000000000014,83,49,-2.92,-3.61,-2.04,1438.2,725,402,143.82,72.5,52.26,0.7,0.0,Decline vs Category,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,4,10,October,Fall,251.32,251.32,0.0,0.0,122,105,72,1.16,2.06,3.49,0,0.0,0,0.0,0.0,0.0,2.06,2.06,2.06,2.06,162.7600000000001,80,48,54.41,52.5,50.0,1689.52,847,474,153.59,77.0,2.49,1.06,0.14285714285714285,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,4,11,November,Fall,330.32,330.32,0.0,0.0,157,114,74,1.38,2.1,4.46,0,0.0,0,0.0,0.0,0.0,2.1,2.06,2.11,2.1,251.3200000000002,122,72,31.43,28.69,2.78,2019.84,1004,548,168.32,83.67,8.97,1.28,0.35714285714285715,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2023,4,12,December,Winter,277.31,281.54,4.23,1.5,133,106,73,1.25,2.09,3.8,20,37.97,16,15.04,13.69,15.09,2.08,1.9,2.18,2.12,330.3200000000007,157,74,-16.05,-15.29,-1.35,2297.15,1137,621,176.7,87.46,-15.01,1.27,0.26666666666666666,On Track,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,2247902fe615e4ad16d53af0070362da,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g",Ritter Sport,2024,1,1,January,Winter,71.94,71.94,0.0,0.0,33,23,19,1.43,2.18,3.79,0,0.0,0,0.0,0.0,0.0,2.18,2.18,2.18,2.18,277.3100000000005,133,73,-74.06,-75.19,-73.97,2369.09,1170,640,169.22,83.57,-76.63,1.4,0.3333333333333333,Outperforming,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,4b8838c232ef24c3c33b0dcad972b672,"Ritter Sport Chocolate White Whole Nut, 100 g",Ritter Sport,2022,4,12,December,Winter,7.88,7.88,0.0,0.0,4,4,4,1.0,1.97,1.97,0,0.0,0,0.0,0.0,0.0,1.97,1.97,1.97,1.97,,,,,,,7.88,4,4,7.88,4.0,,2.07,0.0,New,New,2025-12-30 20:02:33.017625+01
Chocolate,4b8838c232ef24c3c33b0dcad972b672,"Ritter Sport Chocolate White Whole Nut, 100 g",Ritter Sport,2023,1,1,January,Winter,122.14,122.14,0.0,0.0,62,62,51,1.0,1.97,2.39,0,0.0,0,0.0,0.0,0.0,1.97,1.97,1.97,1.97,7.88,4,4,1450.0,1450.0,1175.0,130.02,66,55,65.01,33.0,591.68,4.64,0.15384615384615385,Accelerating,Rising Trend,2025-12-30 20:02:33.017625+01
Chocolate,4b8838c232ef24c3c33b0dcad972b672,"Ritter Sport Chocolate White Whole Nut, 100 g",Ritter Sport,2023,1,2,February,Winter,169.42,169.42,0.0,0.0,86,82,63,1.05,1.97,2.69,0,0.0,0,0.0,0.0,0.0,1.97,1.97,1.97,1.97,122.13999999999994,62,51,38.71,38.71,23.53,299.44,152,118,99.81,50.67,13.38,5.68,0.5384615384615384,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
Chocolate,4b8838c232ef24c3c33b0dcad972b672,"Ritter Sport Chocolate White Whole Nut, 100 g",Ritter Sport,2023,1,3,March,Spring,246.25,246.25,0.0,0.0,125,122,82,1.02,1.97,3.0,0,0.0,0,0.0,0.0,0.0,1.97,1.97,1.97,1.97,169.41999999999993,86,63,45.35,45.35,30.16,545.69,277,200,136.42,69.25,24.5,6.63,0.5384615384615384,Accelerating,Underperformer,2025-12-30 20:02:33.017625+01
